cycle_id,week,category,seed_dt,exit_dt,direction,seed_price,exit_price,exit_type,depth,max_position,pnl_ticks,pnl_dollars,bars_held,mfe_ticks,mae_ticks,agg_bars_held
323,2025-W40,WEAKEST,2025-09-29 12:04:11,2025-09-29 12:09:18,LONG,24831.75,24841.75,REVERSAL,0,1,40.0,196.5,3526,40.0,23.0,15
324,2025-W40,WEAKEST,2025-09-29 12:12:00,2025-09-29 12:16:44,SHORT,24854.5,24854.5,REVERSAL,1,2,40.0,193.0,4545,20.0,40.0,19
325,2025-W40,WEAKEST,2025-09-29 12:19:21,2025-09-29 12:21:26,SHORT,24850.75,24840.75,REVERSAL,0,1,40.0,196.5,1429,40.0,8.0,6
326,2025-W40,WEAKEST,2025-09-29 12:24:11,2025-09-29 12:43:30,SHORT,24853.5,24853.5,REVERSAL,1,2,40.0,193.0,9352,34.0,40.0,38
327,2025-W40,WEAKEST,2025-09-29 12:46:23,2025-09-29 12:48:11,SHORT,24845.5,24835.5,REVERSAL,0,1,40.0,196.5,1163,40.0,9.0,5
328,2025-W40,WEAKEST,2025-09-29 12:57:41,2025-09-29 12:59:32,LONG,24823.75,24833.75,REVERSAL,0,1,40.0,196.5,893,40.0,2.0,4
329,2025-W40,WEAKEST,2025-09-29 13:00:22,2025-09-29 13:03:03,LONG,24828.5,24808.5,HARD_STOP,1,2,-120.0,-607.0,2789,22.0,60.0,12
330,2025-W40,WEAKEST,2025-09-29 13:18:19,2025-09-29 13:20:44,SHORT,24834.75,24824.75,REVERSAL,0,1,40.0,196.5,1634,40.0,16.0,7
331,2025-W40,WEAKEST,2025-09-29 13:24:11,2025-09-29 13:32:00,SHORT,24832.75,24822.25,REVERSAL,0,1,42.0,206.5,4255,42.0,34.0,18
332,2025-W40,WEAKEST,2025-09-29 13:38:13,2025-09-29 13:44:21,SHORT,24825.25,24825.25,REVERSAL,1,2,40.0,193.0,3183,20.0,40.0,14
333,2025-W40,WEAKEST,2025-09-29 13:52:59,2025-09-29 14:22:34,SHORT,24846.5,24866.5,HARD_STOP,1,2,-120.0,-607.0,14954,31.0,60.0,60
334,2025-W40,WEAKEST,2025-09-29 14:48:22,2025-09-29 15:02:24,LONG,24850.5,24830.5,HARD_STOP,1,2,-120.0,-607.0,6196,4.0,60.0,25
335,2025-W40,WEAKEST,2025-09-29 15:07:06,2025-09-29 15:10:50,LONG,24815.0,24825.0,REVERSAL,0,1,40.0,196.5,3696,40.0,33.0,15
336,2025-W40,WEAKEST,2025-09-29 15:16:53,2025-09-29 15:18:23,LONG,24784.25,24794.25,REVERSAL,0,1,40.0,196.5,1823,40.0,7.0,8
337,2025-W40,WEAKEST,2025-09-29 15:21:03,2025-09-29 15:29:40,SHORT,24808.5,24808.5,REVERSAL,1,2,40.0,193.0,6044,26.0,40.0,25
338,2025-W40,WEAKEST,2025-09-29 15:35:07,2025-09-29 15:46:31,SHORT,24812.25,24832.25,HARD_STOP,1,2,-120.0,-607.0,8387,18.0,60.0,34
339,2025-W40,WEAKEST,2025-09-30 09:30:39,2025-09-30 09:30:42,LONG,24802.0,24812.0,REVERSAL,0,1,40.0,196.5,307,40.0,4.0,2
340,2025-W40,WEAKEST,2025-09-30 09:33:45,2025-09-30 09:35:14,LONG,24774.25,24774.25,REVERSAL,1,2,40.0,193.0,3519,29.0,49.0,15
341,2025-W40,WEAKEST,2025-09-30 09:35:42,2025-09-30 09:36:08,LONG,24763.25,24773.25,REVERSAL,0,1,40.0,196.5,556,40.0,6.0,3
342,2025-W40,WEAKEST,2025-09-30 09:36:33,2025-09-30 09:36:54,SHORT,24781.75,24771.75,REVERSAL,0,1,40.0,196.5,448,40.0,2.0,2
343,2025-W40,WEAKEST,2025-09-30 09:37:20,2025-09-30 09:38:00,LONG,24756.75,24757.25,REVERSAL,1,2,44.0,213.0,2126,22.0,40.0,9
344,2025-W40,WEAKEST,2025-09-30 09:38:53,2025-09-30 09:39:06,SHORT,24757.5,24747.5,REVERSAL,0,1,40.0,196.5,278,40.0,1.0,2
345,2025-W40,WEAKEST,2025-09-30 09:40:30,2025-09-30 09:41:33,SHORT,24766.5,24756.5,REVERSAL,0,1,40.0,196.5,1564,40.0,30.0,7
346,2025-W40,WEAKEST,2025-09-30 09:41:43,2025-09-30 09:43:23,SHORT,24764.25,24754.0,REVERSAL,0,1,41.0,201.5,1215,41.0,12.0,6
347,2025-W40,WEAKEST,2025-09-30 09:44:02,2025-09-30 09:45:28,SHORT,24780.5,24800.5,HARD_STOP,1,2,-120.0,-607.0,3580,29.0,60.0,15
348,2025-W40,WEAKEST,2025-09-30 09:46:07,2025-09-30 09:47:38,LONG,24795.0,24795.0,REVERSAL,1,2,40.0,193.0,2238,22.0,40.0,10
349,2025-W40,WEAKEST,2025-09-30 09:50:06,2025-09-30 09:54:00,LONG,24776.0,24756.0,HARD_STOP,1,2,-120.0,-607.0,4231,17.0,60.0,18
350,2025-W40,WEAKEST,2025-09-30 09:54:43,2025-09-30 09:55:22,LONG,24741.25,24741.25,REVERSAL,1,2,40.0,193.0,2202,20.0,56.0,10
351,2025-W40,WEAKEST,2025-09-30 10:03:07,2025-09-30 10:04:49,SHORT,24808.25,24798.25,REVERSAL,0,1,40.0,196.5,2282,40.0,18.0,10
352,2025-W40,WEAKEST,2025-09-30 10:07:22,2025-09-30 10:11:03,LONG,24768.5,24768.5,REVERSAL,1,2,40.0,193.0,3909,31.0,53.0,16
353,2025-W40,WEAKEST,2025-09-30 10:11:56,2025-09-30 10:12:06,LONG,24747.75,24757.75,REVERSAL,0,1,40.0,196.5,296,40.0,3.0,2
354,2025-W40,WEAKEST,2025-09-30 10:14:51,2025-09-30 10:15:19,SHORT,24774.0,24764.0,REVERSAL,0,1,40.0,196.5,662,40.0,10.0,3
355,2025-W40,WEAKEST,2025-09-30 10:20:27,2025-09-30 10:23:21,SHORT,24783.0,24783.0,REVERSAL,1,2,40.0,193.0,2158,26.0,42.0,9
356,2025-W40,WEAKEST,2025-09-30 10:24:33,2025-09-30 10:27:29,LONG,24765.25,24775.25,REVERSAL,0,1,40.0,196.5,2524,40.0,17.0,11
357,2025-W40,WEAKEST,2025-09-30 10:27:51,2025-09-30 10:29:29,LONG,24773.5,24783.5,REVERSAL,0,1,40.0,196.5,1063,40.0,16.0,5
358,2025-W40,WEAKEST,2025-09-30 10:30:23,2025-09-30 10:30:44,LONG,24777.75,24788.25,REVERSAL,0,1,42.0,206.5,318,42.0,6.0,2
359,2025-W40,WEAKEST,2025-09-30 10:31:44,2025-09-30 10:32:06,SHORT,24808.0,24798.0,REVERSAL,0,1,40.0,196.5,566,40.0,5.0,3
360,2025-W40,WEAKEST,2025-09-30 10:33:39,2025-09-30 10:35:02,LONG,24789.0,24799.0,REVERSAL,0,1,40.0,196.5,1111,40.0,6.0,5
361,2025-W40,WEAKEST,2025-09-30 10:36:27,2025-09-30 10:38:18,LONG,24788.75,24768.75,HARD_STOP,1,2,-120.0,-607.0,1801,17.0,60.0,8
362,2025-W40,WEAKEST,2025-09-30 10:40:40,2025-09-30 10:42:00,SHORT,24769.25,24789.25,HARD_STOP,1,2,-120.0,-607.0,1937,23.0,60.0,8
363,2025-W40,WEAKEST,2025-09-30 10:42:18,2025-09-30 10:44:32,LONG,24779.5,24789.5,REVERSAL,0,1,40.0,196.5,1663,40.0,15.0,7
364,2025-W40,WEAKEST,2025-09-30 10:47:00,2025-09-30 10:48:11,SHORT,24805.25,24825.25,HARD_STOP,1,2,-120.0,-607.0,2196,28.0,60.0,9
365,2025-W40,WEAKEST,2025-09-30 10:48:38,2025-09-30 10:55:26,LONG,24826.75,24836.75,REVERSAL,0,1,40.0,196.5,7316,40.0,36.0,30
366,2025-W40,WEAKEST,2025-09-30 10:55:46,2025-09-30 10:56:02,SHORT,24852.0,24842.0,REVERSAL,0,1,40.0,196.5,904,40.0,10.0,4
367,2025-W40,WEAKEST,2025-09-30 10:56:28,2025-09-30 10:59:06,LONG,24834.5,24844.5,REVERSAL,0,1,40.0,196.5,2285,40.0,19.0,10
368,2025-W40,WEAKEST,2025-09-30 11:00:33,2025-09-30 11:03:29,SHORT,24857.75,24847.75,REVERSAL,0,1,40.0,196.5,3720,40.0,20.0,15
369,2025-W40,WEAKEST,2025-09-30 11:05:02,2025-09-30 11:06:25,SHORT,24859.75,24849.75,REVERSAL,0,1,40.0,196.5,1378,40.0,9.0,6
370,2025-W40,WEAKEST,2025-09-30 11:12:33,2025-09-30 11:13:47,SHORT,24850.75,24840.75,REVERSAL,0,1,40.0,196.5,828,40.0,5.0,4
371,2025-W40,WEAKEST,2025-09-30 11:23:47,2025-09-30 11:27:07,LONG,24795.25,24775.25,HARD_STOP,1,2,-120.0,-607.0,3304,20.0,60.0,14
372,2025-W40,WEAKEST,2025-09-30 11:27:25,2025-09-30 11:27:35,LONG,24756.75,24766.75,REVERSAL,0,1,40.0,196.5,607,40.0,5.0,3
373,2025-W40,WEAKEST,2025-09-30 11:29:26,2025-09-30 11:32:20,SHORT,24780.0,24800.0,HARD_STOP,1,2,-120.0,-607.0,3601,20.0,60.0,15
374,2025-W40,WEAKEST,2025-09-30 11:36:36,2025-09-30 11:41:29,LONG,24785.25,24765.25,HARD_STOP,1,2,-120.0,-607.0,3805,11.0,60.0,16
375,2025-W40,WEAKEST,2025-09-30 11:50:35,2025-09-30 11:52:14,SHORT,24799.5,24799.5,REVERSAL,1,2,40.0,193.0,1459,20.0,40.0,7
376,2025-W40,WEAKEST,2025-09-30 12:01:19,2025-09-30 12:02:56,SHORT,24807.25,24807.25,REVERSAL,1,2,40.0,193.0,883,20.0,40.0,4
377,2025-W40,WEAKEST,2025-09-30 12:08:40,2025-09-30 12:08:41,LONG,24783.0,24793.0,REVERSAL,0,1,40.0,196.5,353,40.0,0.0,2
378,2025-W40,WEAKEST,2025-09-30 12:21:55,2025-09-30 12:22:31,SHORT,24841.5,24831.0,REVERSAL,0,1,42.0,206.5,786,42.0,3.0,4
379,2025-W40,WEAKEST,2025-09-30 12:24:41,2025-09-30 12:28:21,LONG,24815.75,24815.75,REVERSAL,1,2,40.0,193.0,2282,20.0,40.0,10
380,2025-W40,WEAKEST,2025-09-30 12:37:42,2025-09-30 12:44:15,LONG,24811.25,24811.25,REVERSAL,1,2,40.0,193.0,2962,20.0,41.0,13
381,2025-W40,WEAKEST,2025-09-30 12:53:23,2025-09-30 12:58:34,LONG,24798.0,24778.0,HARD_STOP,1,2,-120.0,-607.0,2324,6.0,60.0,11
382,2025-W40,WEAKEST,2025-09-30 12:59:50,2025-09-30 13:00:16,SHORT,24785.0,24775.0,REVERSAL,0,1,40.0,196.5,518,40.0,3.0,3
383,2025-W40,WEAKEST,2025-09-30 13:09:39,2025-09-30 13:10:45,SHORT,24780.25,24770.25,REVERSAL,0,1,40.0,196.5,590,40.0,6.0,3
384,2025-W40,WEAKEST,2025-09-30 13:16:22,2025-09-30 13:16:43,SHORT,24776.0,24766.0,REVERSAL,0,1,40.0,196.5,361,40.0,1.0,2
385,2025-W40,WEAKEST,2025-09-30 13:24:27,2025-09-30 13:25:18,LONG,24736.75,24746.75,REVERSAL,0,1,40.0,196.5,614,40.0,4.0,3
386,2025-W40,WEAKEST,2025-09-30 13:27:51,2025-09-30 13:29:10,LONG,24733.75,24744.0,REVERSAL,0,1,41.0,201.5,861,41.0,4.0,4
387,2025-W40,WEAKEST,2025-09-30 13:30:09,2025-09-30 13:33:54,LONG,24738.25,24748.25,REVERSAL,0,1,40.0,196.5,2572,40.0,23.0,11
388,2025-W40,WEAKEST,2025-09-30 13:40:41,2025-09-30 13:49:25,SHORT,24753.0,24773.0,HARD_STOP,1,2,-120.0,-607.0,5640,26.0,60.0,23
389,2025-W40,WEAKEST,2025-09-30 13:57:43,2025-09-30 14:06:10,LONG,24777.0,24777.0,REVERSAL,1,2,40.0,193.0,4896,21.0,40.0,20
390,2025-W40,WEAKEST,2025-09-30 14:13:51,2025-09-30 14:15:16,SHORT,24806.5,24826.5,HARD_STOP,1,2,-120.0,-607.0,1043,3.0,60.0,5
391,2025-W40,WEAKEST,2025-09-30 14:20:13,2025-09-30 14:20:56,LONG,24811.75,24821.75,REVERSAL,0,1,40.0,196.5,449,40.0,0.0,2
392,2025-W40,WEAKEST,2025-09-30 14:25:13,2025-09-30 14:47:14,SHORT,24825.25,24845.25,HARD_STOP,1,2,-120.0,-607.0,12565,38.0,60.0,51
393,2025-W40,WEAKEST,2025-09-30 14:52:03,2025-09-30 15:03:16,LONG,24841.75,24851.75,REVERSAL,0,1,40.0,196.5,5715,40.0,30.0,24
394,2025-W40,WEAKEST,2025-09-30 15:16:19,2025-09-30 15:20:10,LONG,24826.25,24836.25,REVERSAL,0,1,40.0,196.5,1838,40.0,16.0,8
395,2025-W40,WEAKEST,2025-09-30 15:25:42,2025-09-30 15:31:57,SHORT,24857.0,24877.0,HARD_STOP,1,2,-120.0,-607.0,6235,16.0,60.0,25
396,2025-W40,WEAKEST,2025-09-30 15:37:38,2025-09-30 15:40:49,LONG,24864.75,24844.75,HARD_STOP,1,2,-120.0,-607.0,2895,13.0,60.0,12
397,2025-W40,WEAKEST,2025-09-30 15:47:30,2025-09-30 15:49:50,SHORT,24859.5,24877.75,EOD_FLATTEN,1,2,-106.0,-537.0,2360,17.0,56.0,11
398,2025-W40,WEAKEST,2025-10-01 09:30:10,2025-10-01 09:30:12,LONG,24756.75,24767.0,REVERSAL,0,1,41.0,201.5,265,41.0,7.0,2
399,2025-W40,WEAKEST,2025-10-01 09:30:21,2025-10-01 09:30:25,LONG,24745.0,24755.0,REVERSAL,0,1,40.0,196.5,346,40.0,5.0,2
400,2025-W40,WEAKEST,2025-10-01 09:31:35,2025-10-01 09:31:38,SHORT,24807.0,24797.0,REVERSAL,0,1,40.0,196.5,329,40.0,2.0,2
401,2025-W40,WEAKEST,2025-10-01 09:31:49,2025-10-01 09:33:41,SHORT,24804.75,24824.75,HARD_STOP,1,2,-120.0,-607.0,5159,38.0,60.0,21
402,2025-W40,WEAKEST,2025-10-01 09:34:06,2025-10-01 09:34:33,SHORT,24834.25,24824.25,REVERSAL,0,1,40.0,196.5,1122,40.0,7.0,5
403,2025-W40,WEAKEST,2025-10-01 09:34:50,2025-10-01 09:35:23,LONG,24811.0,24821.0,REVERSAL,0,1,40.0,196.5,1249,40.0,23.0,5
404,2025-W40,WEAKEST,2025-10-01 09:36:51,2025-10-01 09:37:16,LONG,24827.5,24837.5,REVERSAL,0,1,40.0,196.5,598,40.0,8.0,3
405,2025-W40,WEAKEST,2025-10-01 09:37:59,2025-10-01 09:38:20,LONG,24826.5,24837.0,REVERSAL,0,1,42.0,206.5,441,42.0,3.0,2
406,2025-W40,WEAKEST,2025-10-01 09:38:32,2025-10-01 09:39:13,LONG,24828.75,24828.75,REVERSAL,1,2,40.0,193.0,1157,20.0,40.0,6
407,2025-W40,WEAKEST,2025-10-01 09:46:35,2025-10-01 09:47:58,LONG,24814.5,24794.5,HARD_STOP,1,2,-120.0,-607.0,1819,11.0,60.0,9
408,2025-W40,WEAKEST,2025-10-01 09:49:03,2025-10-01 09:49:11,LONG,24759.5,24769.5,REVERSAL,0,1,40.0,196.5,515,40.0,1.0,3
409,2025-W40,WEAKEST,2025-10-01 09:49:28,2025-10-01 09:50:00,LONG,24754.0,24734.0,HARD_STOP,1,2,-120.0,-607.0,2064,14.0,60.0,9
410,2025-W40,WEAKEST,2025-10-01 09:50:03,2025-10-01 09:51:00,SHORT,24736.0,24756.0,HARD_STOP,1,2,-120.0,-607.0,3039,36.0,60.0,13
411,2025-W40,WEAKEST,2025-10-01 09:51:25,2025-10-01 09:52:03,LONG,24753.0,24763.0,REVERSAL,0,1,40.0,196.5,955,40.0,16.0,4
412,2025-W40,WEAKEST,2025-10-01 09:52:54,2025-10-01 09:53:45,LONG,24751.5,24761.5,REVERSAL,0,1,40.0,196.5,989,40.0,19.0,5
413,2025-W40,WEAKEST,2025-10-01 09:54:03,2025-10-01 09:54:12,SHORT,24781.0,24771.0,REVERSAL,0,1,40.0,196.5,344,40.0,3.0,2
414,2025-W40,WEAKEST,2025-10-01 09:57:46,2025-10-01 09:58:15,SHORT,24798.5,24788.5,REVERSAL,0,1,40.0,196.5,520,40.0,16.0,4
415,2025-W40,WEAKEST,2025-10-01 09:58:31,2025-10-01 09:58:46,SHORT,24797.0,24787.0,REVERSAL,0,1,40.0,196.5,217,40.0,0.0,2
416,2025-W40,WEAKEST,2025-10-01 09:59:40,2025-10-01 09:59:46,LONG,24760.75,24770.75,REVERSAL,0,1,40.0,196.5,176,40.0,2.0,1
417,2025-W40,WEAKEST,2025-10-01 09:59:46,2025-10-01 09:59:56,SHORT,24770.75,24760.75,REVERSAL,0,1,40.0,196.5,253,40.0,31.0,2
418,2025-W40,WEAKEST,2025-10-01 10:01:14,2025-10-01 10:01:16,SHORT,24799.75,24789.0,REVERSAL,0,1,43.0,211.5,211,43.0,4.0,1
419,2025-W40,WEAKEST,2025-10-01 10:01:16,2025-10-01 10:02:26,LONG,24789.0,24799.0,REVERSAL,0,1,40.0,196.5,1335,40.0,19.0,7
420,2025-W40,WEAKEST,2025-10-01 10:05:42,2025-10-01 10:06:09,SHORT,24819.0,24809.0,REVERSAL,0,1,40.0,196.5,524,40.0,11.0,3
421,2025-W40,WEAKEST,2025-10-01 10:07:05,2025-10-01 10:07:52,SHORT,24814.75,24804.75,REVERSAL,0,1,40.0,196.5,602,40.0,7.0,3
422,2025-W40,WEAKEST,2025-10-01 10:08:46,2025-10-01 10:09:11,LONG,24799.25,24809.25,REVERSAL,0,1,40.0,196.5,415,40.0,16.0,2
423,2025-W40,WEAKEST,2025-10-01 10:14:17,2025-10-01 10:19:04,SHORT,24833.0,24853.0,HARD_STOP,1,2,-120.0,-607.0,4862,29.0,60.0,20
424,2025-W40,WEAKEST,2025-10-01 10:21:28,2025-10-01 10:23:06,SHORT,24877.0,24867.0,REVERSAL,0,1,40.0,196.5,3066,40.0,25.0,13
425,2025-W40,WEAKEST,2025-10-01 10:23:50,2025-10-01 10:30:33,SHORT,24873.5,24893.5,HARD_STOP,1,2,-120.0,-607.0,7889,36.0,60.0,32
426,2025-W40,WEAKEST,2025-10-01 10:31:17,2025-10-01 10:34:43,LONG,24883.25,24893.25,REVERSAL,0,1,40.0,196.5,3203,40.0,34.0,13
427,2025-W40,WEAKEST,2025-10-01 10:41:10,2025-10-01 10:47:00,LONG,24891.0,24891.0,REVERSAL,1,2,40.0,193.0,5304,22.0,40.0,22
428,2025-W40,WEAKEST,2025-10-01 10:57:24,2025-10-01 10:59:42,SHORT,24901.0,24891.0,REVERSAL,0,1,40.0,196.5,2083,40.0,7.0,9
429,2025-W40,WEAKEST,2025-10-01 10:59:42,2025-10-01 11:00:21,LONG,24891.0,24901.0,REVERSAL,0,1,40.0,196.5,565,40.0,1.0,3
430,2025-W40,WEAKEST,2025-10-01 11:07:05,2025-10-01 11:10:25,SHORT,24913.0,24903.0,REVERSAL,0,1,40.0,196.5,2286,40.0,10.0,10
431,2025-W40,WEAKEST,2025-10-01 11:15:03,2025-10-01 11:15:58,SHORT,24901.5,24891.5,REVERSAL,0,1,40.0,196.5,691,40.0,4.0,3
432,2025-W40,WEAKEST,2025-10-01 11:16:57,2025-10-01 11:28:21,LONG,24883.75,24893.75,REVERSAL,0,1,40.0,196.5,7734,40.0,34.0,32
433,2025-W40,WEAKEST,2025-10-01 11:39:33,2025-10-01 11:48:48,SHORT,24925.0,24925.0,REVERSAL,1,2,40.0,193.0,6645,20.0,40.0,28
434,2025-W40,WEAKEST,2025-10-01 12:19:34,2025-10-01 12:23:55,SHORT,24938.75,24928.75,REVERSAL,0,1,40.0,196.5,2486,40.0,2.0,10
435,2025-W40,WEAKEST,2025-10-01 12:33:15,2025-10-01 12:42:57,SHORT,24946.75,24936.75,REVERSAL,0,1,40.0,196.5,3394,40.0,23.0,14
436,2025-W40,WEAKEST,2025-10-01 12:51:05,2025-10-01 13:02:21,SHORT,24946.25,24966.25,HARD_STOP,1,2,-120.0,-607.0,5603,37.0,60.0,23
437,2025-W40,WEAKEST,2025-10-01 13:10:33,2025-10-01 13:11:36,LONG,24966.5,24976.5,REVERSAL,0,1,40.0,196.5,643,40.0,1.0,3
438,2025-W40,WEAKEST,2025-10-01 13:51:39,2025-10-01 13:59:43,LONG,24973.5,24983.5,REVERSAL,0,1,40.0,196.5,3352,40.0,16.0,14
439,2025-W40,WEAKEST,2025-10-01 14:00:36,2025-10-01 14:01:58,SHORT,25009.5,24999.25,REVERSAL,0,1,41.0,201.5,1591,41.0,2.0,7
440,2025-W40,WEAKEST,2025-10-01 14:03:01,2025-10-01 14:04:48,LONG,24980.75,24990.75,REVERSAL,0,1,40.0,196.5,1316,40.0,32.0,7
441,2025-W40,WEAKEST,2025-10-01 14:10:49,2025-10-01 14:21:08,SHORT,25007.0,25007.0,REVERSAL,1,2,40.0,193.0,6349,22.0,40.0,26
442,2025-W40,WEAKEST,2025-10-01 14:38:59,2025-10-01 14:43:28,SHORT,25022.75,25022.75,REVERSAL,1,2,40.0,193.0,3707,20.0,40.0,15
443,2025-W40,WEAKEST,2025-10-01 15:09:12,2025-10-01 15:12:16,SHORT,25030.0,25020.0,REVERSAL,0,1,40.0,196.5,1296,40.0,11.0,6
444,2025-W40,WEAKEST,2025-10-01 15:20:00,2025-10-01 15:31:27,LONG,25016.75,25026.75,REVERSAL,0,1,40.0,196.5,6139,40.0,35.0,25
445,2025-W40,WEAKEST,2025-10-01 15:38:08,2025-10-01 15:40:57,LONG,25019.5,25029.5,REVERSAL,0,1,40.0,196.5,1581,40.0,10.0,7
446,2025-W40,WEAKEST,2025-10-02 09:30:07,2025-10-02 09:34:37,LONG,25146.75,25126.75,HARD_STOP,1,2,-120.0,-607.0,11406,31.0,60.0,46
447,2025-W40,WEAKEST,2025-10-02 09:36:40,2025-10-02 09:37:54,LONG,25109.75,25089.75,HARD_STOP,1,2,-120.0,-607.0,3168,39.0,60.0,13
448,2025-W40,WEAKEST,2025-10-02 09:38:52,2025-10-02 09:39:08,LONG,25080.5,25090.5,REVERSAL,0,1,40.0,196.5,673,40.0,6.0,3
449,2025-W40,WEAKEST,2025-10-02 09:40:23,2025-10-02 09:40:35,SHORT,25079.25,25068.75,REVERSAL,0,1,42.0,206.5,524,42.0,6.0,3
450,2025-W40,WEAKEST,2025-10-02 09:41:48,2025-10-02 09:42:08,LONG,25047.75,25057.75,REVERSAL,0,1,40.0,196.5,893,40.0,7.0,4
451,2025-W40,WEAKEST,2025-10-02 09:42:37,2025-10-02 09:42:52,LONG,25043.0,25053.25,REVERSAL,0,1,41.0,201.5,360,41.0,2.0,2
452,2025-W40,WEAKEST,2025-10-02 09:43:34,2025-10-02 09:43:51,LONG,25037.75,25047.75,REVERSAL,0,1,40.0,196.5,553,40.0,1.0,3
453,2025-W40,WEAKEST,2025-10-02 09:45:15,2025-10-02 09:46:13,SHORT,25046.25,25066.25,HARD_STOP,1,2,-120.0,-607.0,2839,30.0,60.0,12
454,2025-W40,WEAKEST,2025-10-02 09:46:33,2025-10-02 09:46:51,LONG,25056.25,25066.25,REVERSAL,0,1,40.0,196.5,479,40.0,7.0,2
455,2025-W40,WEAKEST,2025-10-02 09:47:38,2025-10-02 09:48:45,SHORT,25070.0,25060.0,REVERSAL,0,1,40.0,196.5,1448,40.0,3.0,6
456,2025-W40,WEAKEST,2025-10-02 09:49:36,2025-10-02 09:50:36,LONG,25027.0,25037.0,REVERSAL,0,1,40.0,196.5,2841,40.0,28.0,12
457,2025-W40,WEAKEST,2025-10-02 09:50:41,2025-10-02 09:51:04,LONG,25029.0,25039.0,REVERSAL,0,1,40.0,196.5,794,40.0,19.0,4
458,2025-W40,WEAKEST,2025-10-02 09:51:39,2025-10-02 09:52:34,LONG,25027.0,25027.0,REVERSAL,1,2,40.0,193.0,2180,31.0,40.0,9
459,2025-W40,WEAKEST,2025-10-02 09:53:00,2025-10-02 09:54:48,SHORT,25038.75,25058.75,HARD_STOP,1,2,-120.0,-607.0,3307,34.0,60.0,14
460,2025-W40,WEAKEST,2025-10-02 10:00:11,2025-10-02 10:00:26,SHORT,25058.0,25048.0,REVERSAL,0,1,40.0,196.5,431,40.0,9.0,3
461,2025-W40,WEAKEST,2025-10-02 10:00:34,2025-10-02 10:00:51,LONG,25041.5,25051.5,REVERSAL,0,1,40.0,196.5,430,40.0,2.0,2
462,2025-W40,WEAKEST,2025-10-02 10:01:24,2025-10-02 10:01:33,LONG,25058.75,25068.75,REVERSAL,0,1,40.0,196.5,264,40.0,9.0,2
463,2025-W40,WEAKEST,2025-10-02 10:11:53,2025-10-02 10:12:05,LONG,25042.0,25052.0,REVERSAL,0,1,40.0,196.5,474,40.0,5.0,2
464,2025-W40,WEAKEST,2025-10-02 10:16:52,2025-10-02 10:18:09,SHORT,25075.0,25065.0,REVERSAL,0,1,40.0,196.5,1004,40.0,10.0,5
465,2025-W40,WEAKEST,2025-10-02 10:20:43,2025-10-02 10:21:04,LONG,25047.5,25057.5,REVERSAL,0,1,40.0,196.5,656,40.0,1.0,3
466,2025-W40,WEAKEST,2025-10-02 10:22:01,2025-10-02 10:23:46,SHORT,25063.75,25083.75,HARD_STOP,1,2,-120.0,-607.0,1966,36.0,60.0,9
467,2025-W40,WEAKEST,2025-10-02 10:25:11,2025-10-02 10:25:43,SHORT,25087.25,25077.25,REVERSAL,0,1,40.0,196.5,704,40.0,10.0,3
468,2025-W40,WEAKEST,2025-10-02 10:26:47,2025-10-02 10:28:46,SHORT,25085.75,25075.75,REVERSAL,0,1,40.0,196.5,1839,40.0,23.0,8
469,2025-W40,WEAKEST,2025-10-02 10:30:12,2025-10-02 10:31:36,SHORT,25084.25,25074.25,REVERSAL,0,1,40.0,196.5,1709,40.0,26.0,7
470,2025-W40,WEAKEST,2025-10-02 10:32:26,2025-10-02 10:33:00,SHORT,25079.0,25069.0,REVERSAL,0,1,40.0,196.5,340,40.0,0.0,2
471,2025-W40,WEAKEST,2025-10-02 10:35:40,2025-10-02 10:36:12,SHORT,25082.25,25072.25,REVERSAL,0,1,40.0,196.5,562,40.0,0.0,3
472,2025-W40,WEAKEST,2025-10-02 10:36:40,2025-10-02 10:37:09,SHORT,25076.75,25066.75,REVERSAL,0,1,40.0,196.5,282,40.0,3.0,2
473,2025-W40,WEAKEST,2025-10-02 10:37:58,2025-10-02 10:40:24,SHORT,25083.0,25073.0,REVERSAL,0,1,40.0,196.5,1909,40.0,24.0,8
474,2025-W40,WEAKEST,2025-10-02 10:42:00,2025-10-02 10:46:05,LONG,25069.5,25049.5,HARD_STOP,1,2,-120.0,-607.0,4314,29.0,60.0,18
475,2025-W40,WEAKEST,2025-10-02 10:46:32,2025-10-02 10:48:05,LONG,25035.75,25046.0,REVERSAL,0,1,41.0,201.5,3065,41.0,39.0,13
476,2025-W40,WEAKEST,2025-10-02 10:49:44,2025-10-02 10:54:51,LONG,25046.25,25026.0,HARD_STOP,1,2,-120.0,-607.0,4526,28.0,60.0,19
477,2025-W40,WEAKEST,2025-10-02 10:55:48,2025-10-02 10:57:42,LONG,25022.5,25032.5,REVERSAL,0,1,40.0,196.5,2138,40.0,13.0,9
478,2025-W40,WEAKEST,2025-10-02 11:01:07,2025-10-02 11:02:02,SHORT,25031.0,25021.0,REVERSAL,0,1,40.0,196.5,944,40.0,3.0,4
479,2025-W40,WEAKEST,2025-10-02 11:04:30,2025-10-02 11:05:24,LONG,24997.0,25007.0,REVERSAL,0,1,40.0,196.5,1969,40.0,13.0,8
480,2025-W40,WEAKEST,2025-10-02 11:07:42,2025-10-02 11:08:20,SHORT,25035.5,25025.5,REVERSAL,0,1,40.0,196.5,798,40.0,9.0,4
